iteration,cost,wirecount,intersectioncount
6520,3412181,13781,11328
6521,3487427,14027,11578
6522,3602421,14421,11960
6523,3942855,15555,13091
6524,3551849,14249,11792
6525,3297813,13413,10948
6526,3786035,15035,12570
6527,3201191,13091,10627
6528,3429339,13839,11385
6529,3788739,15039,12579
6530,2965785,12285,9845
6531,3469981,13981,11520
6532,3903125,15425,12959
6533,3843525,15225,12761
6534,3264695,13295,10838
6535,2861935,11935,9500
6536,3516939,14139,11676
6537,3349575,13575,11120
6538,3650275,14575,12119
6539,2880903,12003,9563
6540,4498199,17399,14936
6541,3280931,13331,10892
6542,4392549,17049,14585
6543,3275217,13317,10873
6544,3171687,12987,10529
6545,3086507,12707,10246
6546,3975965,15665,13201
6547,3557875,14275,11812
6548,3780315,15015,12551
6549,3788441,15041,12578
6550,3832085,15185,12723
6551,4301047,16747,14281
6552,3587367,14367,11910
6553,3473295,13995,11531
6554,3419397,13797,11352
6555,3694833,14733,12267
6556,3461249,13949,11491
6557,3200277,13077,10624
6558,3783327,15027,12561
6559,3321287,13487,11026
6560,3056085,12585,10145
6561,3421807,13807,11360
6562,3100333,12733,10292
6563,3160847,12947,10493
6564,3365233,13633,11172
6565,3984991,15691,13231
6566,3444695,13895,11436
6567,3299611,13411,10954
6568,3119007,12807,10354
6569,3339337,13537,11086
6570,3742989,14889,12427
6571,3972655,15655,13190
6572,3536501,14201,11741
6573,3239405,13205,10754
6574,3605129,14429,11969
6575,3315571,13471,11007
6576,3569313,14313,11850
6577,3618961,14461,12015
6578,3283059,13359,10899
6579,3515725,14125,11672
6580,4773317,18317,15850
6581,3854963,15263,12799
6582,3443493,13893,11432
6583,2974527,12327,9874
6584,3724623,14823,12366
6585,3526263,14163,11707
6586,4646895,17895,15430
6587,3605131,14431,11969
6588,3952185,15585,13122
6589,3409481,13781,11319
6590,2726483,11483,9050
6591,3449211,13911,11451
6592,3449217,13917,11451
6593,3627105,14505,12042
6594,3716503,14803,12339
6595,3924493,15493,13030
6596,3325195,13495,11039
6597,3277923,13323,10882
6598,3519345,14145,11684
6599,4285095,16695,14228
6600,3287879,13379,10915
6601,3699339,14739,12282
6602,3195171,13071,10607
6603,4024125,15825,13361
6604,3679475,14675,12216
6605,3630417,14517,12053
6606,3635837,14537,12071
6607,3825465,15165,12701
6608,4193891,16391,13925
6609,4015991,15791,13334
6610,3202077,13077,10630
6611,3459743,13943,11486
6612,4185759,16359,13898
6613,4117135,16135,13670
6614,3748711,14911,12446
6615,3651185,14585,12122
6616,2942009,12209,9766
6617,2969115,12315,9856
6618,4265229,16629,14162
6619,3807703,15103,12642
6620,4068369,15969,13508
6621,4043083,15883,13424
6622,3393831,13731,11267
6623,3571117,14317,11856
6624,3414587,13787,11336
6625,3756833,14933,12473
6626,4096971,16071,13603
6627,3345355,13555,11106
6628,3040745,12545,10094
6629,3750803,14903,12453
6630,4399475,17075,14608
6631,3611745,14445,11991
6632,3199975,13075,10623
6633,4013887,15787,13327
6634,3465161,13961,11504
6635,3465469,13969,11505
6636,3530487,14187,11721
6637,3329407,13507,11053
6638,3882349,15349,12890
6639,4512043,17443,14982
6640,3556361,14261,11807
6641,3167761,12961,10516
6642,3658109,14609,12145
6643,3516931,14131,11676
6644,3214421,13121,10671
6645,3120821,12821,10360
6646,3903121,15421,12959
6647,4179143,16343,13876
6648,3134359,12859,10405
6649,3767671,14971,12509
6650,3944961,15561,13098
6651,3691217,14717,12255
6652,3364929,13629,11171
6653,3810713,15113,12652
6654,3670745,14645,12187
6655,3300811,13411,10958
6656,3817335,15135,12674
6657,3900719,15419,12951
6658,3119315,12815,10355
6659,3495543,14043,11605
6660,4109009,16109,13643
6661,3240005,13205,10756
6662,3692723,14723,12260
6663,4150845,16245,13782
6664,3209605,13105,10655
6665,3004015,12415,9972
6666,3656295,14595,12139
6667,3390813,13713,11257
6668,3367641,13641,11180
6669,4173421,16321,13857
6670,3700249,14749,12285
6671,3403153,13753,11298
6672,3674059,14659,12198
6673,3697239,14739,12275
6674,3956397,15597,13136
6675,4313389,16789,14322
6676,4165297,16297,13830
6677,3354997,13597,11138
6678,3166571,12971,10512
6679,3236099,13199,10743
6680,3443187,13887,11431
6681,3786337,15037,12571
6682,4166201,16301,13833
6683,3452819,13919,11463
6684,3924189,15489,13029
6685,2942621,12221,9768
6686,3396533,13733,11276
6687,4189679,16379,13911
6688,4063557,15957,13492
6689,3906733,15433,12971
6690,3838711,15211,12745
6691,3546737,14237,11775
6692,3948867,15567,13111
6693,4177033,16333,13869
6694,3794759,15059,12599
6695,2589237,11037,8594
6696,4337765,16865,14403
6697,4082817,16017,13556
6698,4141817,16217,13752
6699,3421511,13811,11359
6700,3323677,13477,11034
6701,3625303,14503,12036
6702,3651485,14585,12123
6703,3458535,13935,11482
6704,3500989,14089,11623
6705,3876337,15337,12870
6706,3778505,15005,12545
6707,3538601,14201,11748
6708,3377567,13667,11213
6709,3959109,15609,13145
6710,4152649,16249,13788
6711,2990469,12369,9927
6712,2751169,11569,9132
6713,3776993,14993,12540
6714,3256875,13275,10812
6715,3067235,12635,10182
6716,3666825,14625,12174
6717,4054221,15921,13461
6718,3446497,13897,11442
6719,3444091,13891,11434
6720,3485035,14035,11570
6721,3163859,12959,10503
6722,3146989,12889,10447
6723,3565395,14295,11837
6724,3586469,14369,11907
6725,2704829,11429,8978
6726,3057903,12603,10151
6727,3631015,14515,12055
6728,3579543,14343,11884
6729,4282081,16681,14218
6730,3398339,13739,11282
6731,3421509,13809,11359
6732,3410383,13783,11322
6733,3239075,13175,10753
6734,3395333,13733,11272
6735,3304131,13431,10969
6736,3493761,14061,11599
6737,3532581,14181,11728
6738,4309773,16773,14310
6739,2598855,11055,8626
6740,3177405,13005,10548
6741,4233621,16521,14057
6742,4694755,18055,15589
6743,3282153,13353,10896
6744,3311955,13455,10995
6745,3651489,14589,12123
6746,3589479,14379,11917
6747,4009979,15779,13314
6748,3820647,15147,12685
6749,3593095,14395,11929
6750,4097871,16071,13606
6751,4068977,15977,13510
6752,3077169,12669,10215
6753,3028109,12509,10052
6754,3587675,14375,11911
6755,3153025,12925,10467
6756,4147833,16233,13772
6757,3277641,13341,10881
6758,3529277,14177,11717
6759,3023895,12495,10038
6760,3395635,13735,11273
6761,3982287,15687,13222
6762,3685803,14703,12237
6763,3926905,15505,13038
6764,3793855,15055,12596
6765,3519335,14135,11684
6766,3792049,15049,12590
6767,3993725,15725,13260
6768,3133451,12851,10402
6769,3524465,14165,11701
6770,2410413,10413,8000
6771,3650281,14581,12119
6772,3970543,15643,13183
6773,3746001,14901,12437
6774,3585861,14361,11905
6775,3820043,15143,12683
6776,3262883,13283,10832
6777,3711385,14785,12322
6778,3374267,13667,11202
6779,3917871,15471,13008
6780,4130979,16179,13716
6781,4081613,16013,13552
6782,3239111,13211,10753
6783,3085899,12699,10244
6784,3998219,15719,13275
6785,3777907,15007,12543
