iteration,cost,wirecount,intersectioncount
22274,4648,148,15
22275,23084,284,76
22276,30072,372,99
22277,10062,162,33
22278,71974,574,238
22279,49088,488,162
22280,20336,236,67
22281,30344,344,100
22282,26424,324,87
22283,14432,332,47
22284,28864,364,95
22285,19146,246,63
22286,25228,328,83
22287,53362,562,176
22288,17966,266,59
22289,5006,206,16
22290,33410,410,110
22291,8052,252,26
22292,53600,500,177
22293,7362,162,24
22294,17670,270,58
22295,34906,406,115
22296,24356,356,80
22297,22830,330,75
22298,22804,304,75
22299,7668,168,25
22300,44830,430,148
22301,9740,140,32
22302,18382,382,60
22303,20376,276,67
22304,24320,320,80
22305,14706,306,48
22306,15896,296,52
22307,13446,246,44
22308,14372,272,47
22309,32492,392,107
22310,10018,118,33
22311,27968,368,92
22312,29488,388,97
22313,13154,254,43
22314,13088,188,43
22315,43056,456,142
22316,45152,452,149
22317,28808,308,95
22318,8216,116,27
22319,36430,430,120
22320,25874,374,85
22321,20152,352,66
22322,7706,206,25
22323,23980,280,79
22324,43962,462,145
22325,49978,478,165
22326,19764,264,65
22327,39108,408,129
22328,24640,340,81
22329,37292,392,123
22330,30296,296,100
22331,46366,466,153
22332,9220,220,30
22333,33670,370,111
22334,48222,522,159
22335,15190,190,50
22336,32466,366,107
22337,19122,222,63
22338,23130,330,76
22339,59972,572,198
22340,57208,508,189
22341,16228,328,53
22342,7996,196,26
22343,33716,416,111
22344,84040,640,278
22345,50288,488,166
22346,40950,450,135
22347,27946,346,92
22348,35812,412,118
22349,45160,460,149
22350,21872,272,72
22351,28312,412,93
22352,72566,566,240
22353,44570,470,147
22354,8294,194,27
22355,16182,282,53
22356,36100,400,119
22357,36700,400,121
22358,41570,470,137
22359,45158,458,149
22360,33658,358,111
22361,37870,370,125
22362,24060,360,79
22363,37320,420,123
22364,24238,238,80
22365,63870,570,211
22366,11972,272,39
22367,14054,254,46
22368,25548,348,84
22369,20718,318,68
22370,19208,308,63
22371,64448,548,213
22372,13116,216,43
22373,21048,348,69
22374,10094,194,33
22375,81032,632,268
22376,28504,304,94
22377,25874,374,85
22378,63584,584,210
22379,17680,280,58
22380,50896,496,168
22381,22778,278,75
22382,43382,482,143
22383,18344,344,60
22384,662,62,2
22385,31206,306,103
22386,26156,356,86
22387,9496,196,31
22388,33716,416,111
22389,22224,324,73
22390,9468,168,31
22391,28520,320,94
22392,12218,218,40
22393,51216,516,169
22394,19162,262,63
22395,22450,250,74
22396,24284,284,80
22397,7454,254,24
22398,112680,780,373
22399,11590,190,38
22400,16472,272,54
22401,5260,160,17
22402,39178,478,129
22403,38500,400,127
22404,20098,298,66
22405,33698,398,111
22406,19518,318,64
22407,60240,540,199
22408,26690,290,88
22409,24036,336,79
22410,12208,208,40
22411,11010,210,36
22412,51176,476,169
22413,15272,272,50
22414,17390,290,57
22415,71690,590,237
22416,16488,288,54
22417,41566,466,137
22418,34498,298,114
22419,21294,294,70
22420,57824,524,191
22421,63220,520,209
22422,4290,90,14
22423,48152,452,159
22424,12166,166,40
22425,25210,310,83
22426,14978,278,49
22427,29788,388,98
22428,28236,336,93
22429,42126,426,139
22430,15596,296,51
22431,47594,494,157
22432,15544,244,51
22433,15566,266,51
22434,2864,164,9
22435,17718,318,58
22436,39426,426,130
22437,46338,438,153
22438,14962,262,49
22439,36092,392,119
22440,12480,180,41
22441,24938,338,82
22442,31858,358,105
22443,17374,274,57
22444,20120,320,66
22445,58432,532,193
22446,51478,478,170
22447,13118,218,43
22448,18330,330,60
22449,9518,218,31
22450,20390,290,67
22451,77436,636,256
22452,4902,102,16
22453,43938,438,145
22454,13150,250,43
22455,22868,368,75
22456,71086,586,235
22457,36714,414,121
22458,36726,426,121
22459,15210,210,50
22460,24894,294,82
22461,14372,272,47
22462,36998,398,122
22463,37318,418,123
22464,15024,324,49
22465,45164,464,149
22466,29156,356,96
22467,11594,194,38
22468,11880,180,39
22469,35828,428,118
22470,62640,540,207
22471,23414,314,77
22472,33708,408,111
22473,11284,184,37
22474,35242,442,116
22475,9254,254,30
22476,44788,388,148
22477,71990,590,238
22478,14910,210,49
22479,15892,292,52
22480,32762,362,108
22481,52998,498,175
22482,18612,312,61
22483,14624,224,48
22484,67746,546,224
22485,26988,288,89
22486,36026,326,119
22487,35706,306,118
22488,56304,504,186
22489,17688,288,58
22490,46082,482,152
22491,85268,668,282
22492,45462,462,150
22493,6750,150,22
22494,32452,352,107
22495,10102,202,33
22496,39406,406,130
22497,21392,392,70
22498,6840,240,22
22499,32522,422,107
22500,15302,302,50
22501,23730,330,78
22502,33416,416,110
22503,61162,562,202
22504,49062,462,162
22505,15224,224,50
22506,9472,172,31
22507,43344,444,143
22508,81648,648,270
22509,9542,242,31
22510,14994,294,49
22511,21604,304,71
22512,33962,362,112
22513,34032,432,112
22514,38536,436,127
22515,21916,316,72
22516,26754,354,88
22517,80714,614,267
22518,2234,134,7
22519,18316,316,60
22520,73808,608,244
22521,79540,640,263
22522,7358,158,24
22523,22196,296,73
22524,59672,572,197
22525,44276,476,146
22526,37654,454,124
22527,46944,444,155
22528,24274,274,80
22529,32234,434,106
22530,31596,396,104
22531,8292,192,27
22532,43022,422,142
22533,36730,430,121
22534,25268,368,83
22535,6528,228,21
22536,65378,578,216
22537,7130,230,23
22538,58442,542,193
22539,38842,442,128
22540,53604,504,177
22541,12260,260,40
22542,26108,308,86
22543,37602,402,124
22544,38508,408,127
22545,43078,478,142
22546,8318,218,27
22547,15594,294,51
22548,12246,246,40
22549,9782,182,32
22550,42134,434,139
22551,13434,234,44
22552,3062,62,10
22553,24648,348,81
22554,35196,396,116
22555,80758,658,267
22556,25524,324,84
22557,94908,708,314
22558,10130,230,33
22559,21874,274,72
22560,21590,290,71
22561,9492,192,31
22562,19154,254,63
22563,62016,516,205
22564,23122,322,76
22565,91580,680,303
22566,44828,428,148
22567,10358,158,34
22568,32472,372,107
22569,10692,192,35
22570,48788,488,161
22571,7674,174,25
22572,51488,488,170
22573,23378,278,77
22574,72602,602,240
22575,37288,388,123
22576,18874,274,62
22577,39704,404,131
22578,20990,290,69
22579,29798,398,98
22580,29204,404,96
22581,31282,382,103
22582,12818,218,42
22583,21300,300,70
22584,15280,280,50
22585,63830,530,211
22586,22532,332,74
22587,63284,584,209
22588,24892,292,82
22589,14292,192,47
22590,42148,448,139
22591,14670,270,48
22592,58128,528,192
22593,35520,420,117
22594,53320,520,176
22595,11890,190,39
22596,7784,284,25
22597,46084,484,152
22598,8948,248,29
22599,19480,280,64
22600,30062,362,99
22601,26762,362,88
22602,38522,422,127
22603,37028,428,122
22604,10444,244,34
22605,30290,290,100
22606,24348,348,80
22607,41276,476,136
22608,12506,206,41
22609,23092,292,76
22610,27380,380,90
22611,58756,556,194
22612,54514,514,180
22613,10390,190,34
22614,21036,336,69
22615,34914,414,115
22616,12560,260,41
22617,99120,720,328
22618,77696,596,257
22619,19198,298,63
22620,9526,226,31
22621,18298,298,60
22622,3382,82,11
22623,18914,314,62
22624,10100,200,33
22625,10342,142,34
22626,23364,264,77
22627,32488,388,107
22628,23758,358,78
22629,13106,206,43
22630,5844,144,19
22631,10714,214,35
22632,84350,650,279
22633,26106,306,86
22634,21372,372,70
22635,43974,474,145
22636,14330,230,47
22637,49672,472,164
22638,40928,428,135
22639,22882,382,75
22640,18252,252,60
22641,38512,412,127
22642,32190,390,106
22643,95810,710,317
22644,17696,296,58
22645,29220,420,96
22646,94308,708,312
22647,16788,288,55
22648,41886,486,138
22649,39442,442,130
22650,57222,522,189
22651,10024,124,33
22652,45094,394,149
22653,33122,422,109
22654,29764,364,98
22655,63260,560,209
22656,27670,370,91
22657,21334,334,70
22658,47612,512,157
22659,8616,216,28
22660,23170,370,76
22661,4668,168,15
22662,27682,382,91
22663,3730,130,12
22664,14628,228,48
22665,36720,420,121
22666,26188,388,86
22667,11916,216,39
22668,8958,258,29
22669,60548,548,200
22670,53604,504,177
22671,22822,322,75
22672,45758,458,151
22673,15562,262,51
22674,40034,434,132
22675,23412,312,77
22676,32184,384,106
22677,70764,564,234
22678,37968,468,125
22679,15864,264,52
22680,22818,318,75
22681,13144,244,43
22682,7610,110,25
22683,29464,364,97
22684,31880,380,105
22685,41794,394,138
22686,17060,260,56
22687,12192,192,40
22688,12282,282,40
22689,47914,514,158
22690,44196,396,146
22691,17328,228,57
22692,21640,340,71
22693,103032,732,341
22694,8900,200,29
22695,36118,418,119
22696,51216,516,169
22697,10378,178,34
22698,27000,300,89
22699,73818,618,244
22700,31268,368,103
22701,9180,180,30
22702,27596,296,91
22703,18902,302,62
22704,4028,128,13
22705,29486,386,97
22706,21912,312,72
22707,39126,426,129
22708,15242,242,50
22709,4292,92,14
22710,5860,160,19
22711,11612,212,38
22712,63852,552,211
22713,35542,442,117
22714,3754,154,12
22715,26442,342,87
22716,17100,300,56
22717,20428,328,67
22718,14346,246,47
22719,12540,240,41
22720,40342,442,133
22721,59618,518,197
22722,8892,192,29
22723,55994,494,185
22724,50870,470,168
22725,32474,374,107
22726,39742,442,131
22727,29462,362,97
22728,19154,254,63
22729,17960,260,59
22730,75324,624,249
22731,25246,346,83
22732,10122,222,33
22733,40056,456,132
22734,38206,406,126
22735,32194,394,106
22736,8382,282,27
22737,10376,176,34
22738,25576,376,84
22739,11644,244,38
22740,38842,442,128
22741,103024,724,341
22742,20082,282,66
22743,40612,412,134
22744,17942,242,59
22745,13440,240,44
22746,12210,210,40
22747,19508,308,64
22748,54514,514,180
22749,11074,274,36
22750,20424,324,67
22751,7076,176,23
22752,7412,212,24
22753,1876,76,6
22754,28260,360,93
22755,20136,336,66
22756,38790,390,128
22757,41850,450,138
22758,28302,402,93
22759,38234,434,126
22760,60532,532,200
22761,17390,290,57
22762,67464,564,223
22763,41254,454,136
22764,46378,478,153
22765,34592,392,114
22766,57526,526,190
22767,11334,234,37
22768,15904,304,52
22769,66276,576,219
22770,24972,372,82
22771,24954,354,82
22772,41564,464,137
22773,5512,112,18
22774,4972,172,16
22775,53602,502,177
22776,26408,308,87
22777,14402,302,47
22778,29418,318,97
22779,41492,392,137
22780,17964,264,59
22781,9802,202,32
22782,37574,374,124
22783,37010,410,122
22784,18906,306,62
22785,5294,194,17
22786,77730,630,257
22787,65074,574,215
22788,25802,302,85
22789,28860,360,95
22790,13176,276,43
22791,17434,334,57
22792,25240,340,83
22793,33412,412,110
22794,55120,520,182
22795,26418,318,87
22796,26390,290,87
22797,35780,380,118
22798,28240,340,93
22799,59342,542,196
22800,32154,354,106
22801,26380,280,87
22802,4328,128,14
22803,36772,472,121
22804,27966,366,92
22805,39070,370,129
22806,16486,286,54
22807,37022,422,122
22808,41262,462,136
22809,16452,252,54
22810,20404,304,67
22811,19798,298,65
22812,36112,412,119
22813,37310,410,123
22814,50316,516,166
22815,8530,130,28
22816,13714,214,45
22817,7040,140,23
22818,33064,364,109
22819,14406,306,47
22820,10342,142,34
22821,36122,422,119
22822,20148,348,66
22823,48432,432,160
22824,40310,410,133
22825,46394,494,153
22826,30658,358,101
22827,9252,252,30
22828,8360,260,27
22829,5192,92,17
22830,20070,270,66
22831,36416,416,120
22832,1954,154,6
22833,28528,328,94
22834,55392,492,183
22835,36688,388,121
22836,25572,372,84
22837,4302,102,14
22838,10374,174,34
22839,54190,490,179
22840,11932,232,39
22841,79220,620,262
22842,47616,516,157
22843,9518,218,31
22844,24328,328,80
22845,17066,266,56
22846,22550,350,74
22847,22538,338,74
22848,49996,496,165
22849,26100,300,86
22850,18278,278,60
22851,23410,310,77
22852,22802,302,75
22853,3762,162,12
22854,1290,90,4
22855,35486,386,117
22856,55106,506,182
22857,25854,354,85
22858,30330,330,100
22859,56614,514,187
22860,37638,438,124
22861,55136,536,182
22862,41826,426,138
22863,53920,520,178
22864,33402,402,110
22865,12192,192,40
22866,2538,138,8
22867,14388,288,47
22868,25540,340,84
22869,28276,376,93
22870,46998,498,155
22871,29102,302,96
22872,31922,422,105
22873,32142,342,106
22874,56614,514,187
22875,20406,306,67
22876,17988,288,59
22877,34580,380,114
22878,26450,350,87
22879,20946,246,69
22880,13166,266,43
22881,75924,624,251
22882,23998,298,79
22883,3418,118,11
22884,19216,316,63
22885,29146,346,96
22886,45136,436,149
22887,9232,232,30
22888,8586,186,28
22889,20368,268,67
22890,3714,114,12
22891,14660,260,48
22892,23452,352,77
22893,55116,516,182
22894,8260,160,27
22895,62952,552,208
22896,4262,62,14
22897,5204,104,17
22898,14052,252,46
22899,18590,290,61
22900,19218,318,63
22901,38816,416,128
22902,32166,366,106
22903,69282,582,229
22904,2880,180,9
22905,7964,164,26
22906,62078,578,205
22907,99400,700,329
22908,26494,394,87
22909,7042,142,23
22910,29126,326,96
22911,28284,384,93
22912,25538,338,84
22913,28820,320,95
22914,14932,232,49
22915,57520,520,190
22916,38510,410,127
22917,12798,198,42
22918,10448,248,34
22919,17080,280,56
22920,4378,178,14
22921,21614,314,71
22922,32504,404,107
22923,15204,204,50
22924,61740,540,204
22925,6440,140,21
22926,14004,204,46
22927,10108,208,33
22928,46680,480,154
22929,12804,204,42
22930,55118,518,182
22931,59318,518,196
22932,42722,422,141
22933,43960,460,145
22934,49712,512,164
22935,14958,258,49
22936,96108,708,318
22937,17148,348,56
22938,24400,400,80
22939,26748,348,88
22940,42124,424,139
22941,7948,148,26
22942,72276,576,239
22943,32706,306,108
22944,26420,320,87
22945,30978,378,102
22946,11602,202,38
22947,17424,324,57
22948,29430,330,97
22949,30066,366,99
22950,18806,206,62
22951,65044,544,215
22952,17114,314,56
22953,4650,150,15
22954,21236,236,70
22955,26110,310,86
22956,69004,604,228
22957,77728,628,257
22958,74402,602,246
22959,44524,424,147
22960,18882,282,62
22961,36680,380,121
22962,39358,358,130
22963,22200,300,73
22964,8260,160,27
22965,30034,334,99
22966,11688,288,38
22967,23452,352,77
22968,15600,300,51
22969,85824,624,284
22970,6688,88,22
22971,7364,164,24
22972,40914,414,135
22973,3504,204,11
22974,34288,388,113
22975,9870,270,32
22976,20020,220,66
22977,12460,160,41
22978,16160,260,53
22979,17712,312,58
22980,34324,424,113
22981,42152,452,139
22982,24280,280,80
22983,84656,656,280
22984,30078,378,99
22985,32472,372,107
22986,15586,286,51
22987,8556,156,28
22988,10410,210,34
22989,35822,422,118
22990,12592,292,41
22991,10116,216,33
22992,17698,298,58
22993,25820,320,85
22994,30884,284,102
22995,21936,336,72
22996,17970,270,59
22997,46344,444,153
22998,32208,408,106
22999,6194,194,20
23000,17072,272,56
23001,24942,342,82
23002,14016,216,46
23003,8916,216,29
23004,41566,466,137
23005,3402,102,11
23006,30082,382,99
23007,23776,376,78
23008,10382,182,34
23009,34030,430,112
23010,33422,422,110
23011,24348,348,80
23012,33668,368,111
23013,30106,406,99
23014,17336,236,57
23015,26112,312,86
23016,22818,318,75
23017,3448,148,11
23018,62060,560,205
23019,27068,368,89
23020,12174,174,40
23021,13132,232,43
23022,53024,524,175
23023,13172,272,43
23024,23702,302,78
23025,36354,354,120
23026,36436,436,120
23027,28892,392,95
23028,43062,462,142
23029,22230,330,73
23030,7416,216,24
23031,31890,390,105
23032,42436,436,140
23033,21250,250,70
23034,19186,286,63
23035,28608,408,94
23036,7004,104,23
23037,18254,254,60
23038,6204,204,20
23039,19538,338,64
23040,22540,340,74
23041,16450,250,54
23042,7064,164,23
23043,24608,308,81
23044,36084,384,119
23045,1284,84,4
23046,4590,90,15
23047,15892,292,52
23048,71108,608,235
23049,50272,472,166
23050,7968,168,26
23051,16456,256,54
23052,20718,318,68
23053,38854,454,128
23054,18548,248,61
23055,22586,386,74
23056,23734,334,78
23057,31552,352,104
23058,6732,132,22
23059,35174,374,116
23060,7372,172,24
23061,8006,206,26
23062,8572,172,28
23063,20994,294,69
23064,46652,452,154
23065,19214,314,63
23066,17298,198,57
23067,12300,300,40
23068,40320,420,133
23069,17428,328,57
23070,36436,436,120
23071,8260,160,27
23072,17634,234,58
23073,65678,578,217
23074,41830,430,138
23075,9232,232,30
23076,15298,298,50
23077,58120,520,192
23078,79848,648,264
23079,35806,406,118
23080,58166,566,192
23081,5544,144,18
23082,28878,378,95
23083,23386,286,77
23084,9222,222,30
23085,14058,258,46
23086,20710,310,68
23087,17422,322,57
23088,18290,290,60
23089,12178,178,40
23090,45118,418,149
23091,30970,370,102
23092,31268,368,103
23093,45454,454,150
23094,14044,244,46
23095,12218,218,40
23096,26098,298,86
